F;;;;FL_U;;;flu·chen;;;;;;;+;;TBD;;UCH;;;INF;;;BIG-X;;
F;;;;;FL_UCH;;Flucht;;;;;;;+;;;;UCH;CHT;;F;REG. KURZ;;BIG-X;;
F;;;;;FL_ÜCH;;Flücht·ling;;;;;;;+;;;Ü;ÜCH;;-LING;M;AFFIX S. DWDS;(besser 'Geflüchtete(r)');SMALL-X;;
F;;;;FL_Ü;;;Flü·gel;;;;BB12;;;;;G(E)L;Ü;;;;M;;;;;
F;;;;FL_U;;;(Flug)+zeug;;;;;BB34;NRW;;;;;;;;N;U-LONG-BIAS(!);FOKO LANG-V ABLAUT(?) 'fliegen' 'Flügel';"DWDS ""schwundstufig""";;
F;;;;;FL_UN;;Flun·der;;;;;;;+;;;;;;;F;T-SCHWA;;;;
F;;;;;FL_US;;Fluss;;;;;BB34;;;;;;SS;;;M;FOKO PLU “Flüs·se”;;;;
;;;;;;;Fluss+schiff+fahrt;TEST;;;;;;+;;;;;;;F;(triple K clusters);;;;
F;;;;;FL_ÜS;;Flüs·se;;;;;;;;;;Ü;;;;M PLU;PLU CHILD_OF 'Fluss';;;;
F;;;;;FL_ÜS;;flüs·sig;;;;BB12;;;;;;Ü;-IG;;;ADJ;AFFIX “-ig;;;;
F;;;;;FL_ÜS;;Flüs·sig·keit;;;;;BB34;;;;;Ü;;;;F;“-keit” SUBSTANTIVIER;“-K”->”keit”;;;
F;;;;;FL_ÜS;;flüs·tern;;;;;;;+;;;Ü;;RN;;INF;(VOK-R);;;;
F;;FOR;;;;;Form;;;;;;;+;;;;;RM;;F;RACHEN-'R';;;;
F;FO;;;;;;Fo·to;;;;;;;+;;;;;;;N;;"SYN ""Photographie"" ODER 'Fotografie'";;;
F;FO;;;;;;Fo·(li)'e;;;;;;;+;;;;I-E;;;F;(HALBVOKAL) '-ije';;;;
F;FÖH;;;;;;Föhn;;;;;;;+;;;Ö;ÖH;;;M;;;;;
F;FÖ;;;;;;Fö·tus;ADULT;;;;;;+;;;Ö;;;;M;;;;;
F (2K);;;FR;FR_A;;;Fra·ge;;;;;;;+;;;;;;;F;;;;;
F;;;;FR_A;;;fra·gen;;;;BB12;;NRW;;;G(E)N;;;;;INF;;;;;
;;;;;;;Fra·ge+zei·chen;;;;;;;;;;;;;;N;;;;;OP
F;;;;FR_A;;;er/sie/es_(fragt);;;;BB12;;;;fragen;;;G/K;GT;;3SINGINDPRÄS;CHILD_OF 'fragen';3PSINDPRÄS;vergl. 'Frack' (KURZ-V);;
F;TBD KEEP TOGETHER;;;FR_A;;;ich/er/sie/es_(fraß);;;;;BB34;;;fressen;;;ß;;;13SINGINDPRÄT;(ABLAUT);;UMLAUT SCHÄRFUNG LANG-V;;
;;;;;;;(Fraß);;;;;;;;;;;;;;M;LANG-V ß FOKO ZU VERB PLU;;;;
F;;;;FR_A;;;Fra·ße;;;;;;;+;Fraß;;;ß;;;M PLU;;(PLU SELTEN) vergl. 'Phra·se';;;
;;;;;;;wir/sie_fra·ßen;;;;;;;;fressen;;;;;;13PLUINDPRÄT;;;;;
F;;;;FR_AU;;;Frau;;;;BB12;;NRW;;;;;;;;F;;;;;
F;;;;;FR_ECH;;frech;;;;;;;+;;;;ECH;;;;SMALL-X;;;;
F;;;;FR_EI;;;frei;;;;;BB34;;;;;;;;;ADJ;;;;;
F;;;;FR_EI;;;Frei·heit;;;;;BB34;;;;;;;;-HEIT;F;ADJ+AFFIX;vergl. 'Krankheit' 'Gesundheit';vergl. ENGL. '-hood';AFFIX DWDS:https://www.dwds.de/wb/-heit;
F;;;;FR_EI;;;Frei+(tag);ZAHL;;;BB12;;NRW;;;;;;;;;G/K;;;;
F;;;;;FR_EM;;fremd;;;;BB12;;;;;;;D/T;MD;;;D/T;;;;
F;;;;;FR_EM;;Frem·de;;;;BB12;;;;;;;;;;M;;;;;
F;;;;;FR_ES;;fres·sen;;;;;BB34;NRW;;;S(E)N;;;;;INF;(ABLAUT E/I/A);;;;
F;;;;FR_EU;;;sich_freu·en;;;;BB12;;NRW;;freuen;;;;;;INF;REFLEXIV;“eu(j)en”;;;
F;;;;FR_EU;;;Freu·de;;;;BB12;;;;;;;;;;F;;;;;
F;;;;FR_EU;;;Freund;;;;BB12;;NRW;;;;;D/T;ND;;M;D/T;;;;
F;;;;FR_EU;;;Freun·din;;;;BB12;;;;;;;;;;F;-IN AFFIX FEM;;;;
F;;;;FR_EU;;;freund·lich;;;;;;;+;;;;IE;;;;D/T -LICH AFFIX;ADJEKTIVIER;;;
F;;;;FR_IE;;;Frie·den;;;;;BB34;;;;;;IE;;;M;;;;;
F;;;;FR_IE;;;fried·lich;;;;;BB34;;;;;;IE;;;;D/T -LICH AFFIX;ADJEKTIVIER;;;
F;;;;FR_IE;;;frie·ren;;;;;BB34;;;;;;IE;;;INF;;;;;
F;;;;;FR_ISCH;;frisch;;;;BB12;;;;;;;;;;ADJ;;;;;
F;;;;;FR_IS;;du/er/sie/es_frisst;;;;;BB34;NRW;;fressen;;;;ST;;23SINGINDPRÄS;;FOKO 'ss' INF;vergl. 'Frist';;
;;;;;FR_IS;;Frist;;;;;;;;;;;;ST;;F;;;"vergl. ""frißt""";;
F;;;;FR_O(R);;;ich/er/sie/es_fror;;;;;BB34;;;frieren;;;;;;13SINGINDPRÄT;;;;;
F;;;;FR_O;;;(froh);;;;;;;+;;;;;;;ADJ;SCHÄRFUNG LÄNGE;(H UNKLAR) FOKO ZU ADJ?;;;
F;;;;FR_O;;;der/die/das_fro·he;TEMP-H;;;;;;+;froh;;;-H;;;ADJ MFN;HIAT (SILBENTRENNENDES-H);;(“frohe Botschaft”);;
F;;;;FR_Ö;;;fröh·lich;;;;;BB34;;;;;Ö;;;-LICH;ADJ;AFFIX (ABSCHWÄCHUNG);in der Art von froh';;;
F;;;;FR_Ö;;;Fröh·lich·keit;;;;;BB34;;;;;Ö;;;-KEIT;F;ADJ-SUB-STANTIVIER;“Wortbildungskette”;;;
F;;;;;FR_OSCH;;Frosch;;;;;;;+;;;;SCH;;;M;;;;;
F;;;;;FR_ÖSCH;;Frö·sche;;;;;;;+;;;Ö;;;;M PLU;PLU CHILD_OF Frosch;SHARED SYL-JOINT 'SCH';;;
F;;;;;FR_UCH;;Frucht;;;;BB12;;;;;;;UCH;CHT;;F;BIG-X;;;;
F;;;;;FR_UCH;;Frucht+flie·ge;TEST;;;;;;+;;;;;;;F;(MERK-W-WORT);(Drosophila Melanogaster);;QUIZWORT;Drosophila Melanogaster
;;;;;;;Früch·te;;;;;;;;;;;;;;F PLU;PLU CHILD_OF Frucht;REF ZU 'Früh·stück' (Frü(s)chtü(ck);;;
F;;;;FR_Ü(H);;;(früh);;;;;;;+;;;Ü;;;;TBD ADV;;FOKO KOMPA./SUB (SCHÄRFUNG);früh aufstehen';;
F;;;;FR_Ü;;;Frü·he;TEMP-H;;;;;;;;;Ü;;;;F;;(HIAT);;;
F;EISENBERG;;;FR_Ü;;;frü·her;TEMP-H;;;;;;+;früh;;Ü;;;;ADJ KOMPA;HIAT (SILBENTRENNENDES-H);;;;
F;;;;FR_Ü;;;Früh·ling;;;;BB12;;;;;;Ü;-LING;;;M;AFFIX;(vergl. Däumling, Frühling);;;
F;;;;FR_Ü;;;Früh+stück;;;;;;NRW;;;;Ü;CK;;;N;LANG-H CK;(Ü-LANG Ü-KURZ);;;
F;;FUCHS;;;;;Fuchs;;;;;BB34;NRW;;;;;CHS;CHS;;M;CHS=X;;;;
F;;FÜCHS;;;;;Füch·se;;;;;;;+;;;Ü;CHS;;;M PLU;PLU CHILD_OF Fuchs;BIG-X'; vergl. X-KS-CHS;;
F;FÜ;;;;;;Fü·gung;;;;;;;+;;;Ü;;;;F;FOKO CHILD OF 'Fu·ge';;;;
F;FÜH;;;;;;füh·len;;;;;BB34;;+;;;Ü;;;;INF;SCHÄRFUNG?;diff: 'füllen;;;
F;FÜH;;;;;;Füh·ler;;;;;;;+;;;Ü;;;;M;;diff: 'Füller';;;
F;FÜH;;;;;;füh·ren;;;;;BB34;;;;;Ü;;;;INF;;vergl. 'Fuhre'/'fahren';;;
F;FÜH;;;;;;Füh·rung;;;;;BB34;;;;;Ü;;;;F;;;;;
F;;FÜL;;;;;fül·len;;;;BB12;;;;;;Ü;;;;INF;;;;;
F;;FÜL;;;;;Fül·ler;;;;;;;+;;;Ü;;;;M;(umg. 'Füllfederhalter');;;QUIZWORT;
F;;FÜN;;;;;fünf;ZAHL;;;BB12;;;+;;;Ü;;NF;;;;;;;
F;FÜ(R);;;;;030;(für);;BB;NRW;;;NRW;;;;Ü;;;;PRÄPOS;RACHEN-'R';MIT AKK. 'für dich';;;
F;FU;;;;;;Fu·sel;;;;;;;+;;;;;;;M;;;;;
F;;FUS;;;;;Fus·sel;;;;;;;+;;;;SS;;;M;SS' AMBI;UNVOICED-S(!) LAUT DUDEN;;;
F;FU;;;;;;(Fuß);ALMAß=s SCHPAß=s APLUf=f;;;BB12;;NRW;;;;;ß;;;M;FOKO ZU PLU “Fü·ße”;(APLU bäd);;;*'ß' SCHPA/ALMA *'F' APLU 
F;FÜ;;;;;;Fü·ße;;;;;;;+;Fuß;;Ü;ß;;;M PLU;;;;PROTOWORT;
F;;FÜT;;;;;füt·tern;;;;;;NRW;;;;Ü;TT;RN;;INF;;;;;
G;GA;;;;;;Ga·bel;ALMAg=g APLUg=g;;;;;NRW;;;B(E)L;;;;;F;;;;;*FÜR 'G'
G;;GACK;;;;;ga·ckern;;;;;;;+;;;;CK;RN;;INF;;;LAUTMAL (Huhn);;
G;GÄ;;;;;;gäh·nen;;;;;;;äh=E:;;NONE;Ä;;;;INF;;LANG-H (SCHÄRFUNG);;;
G;;GAN;;;;093;ganz;;BB;NRW;;;NRW;;;;;Z;NZ;;ADJ;TS;;;;
G;;GÄN;;;;;Gän·ze;;;;;;;+;;;Ä;;;;F;;von 'ganz';;;
G;;GAN;;;;;Gans;;;;;;;+;;;;;NS;;F;(S/TS);(S-UNVOICE WIRD “Z”);;;
G;;GÄN;;;;;Gän·se;;;;;;;+;;;Ä;;;;F PLU;PLU CHILD OF 'Gans';;;;
G;GAR;;;;;;(gar);;;;;;;+;;;;;;;ADJ;;vergl. 'ga·ren';VOK-R;;
G;GAR;;;;;;(gar)&nicht;;;;;;;+;;;;;;;ADV;MEHRWORTAD;CHILD OF 'gar' 'nicht';;;
G;GAR;;;;;;(Gar)·ten;;;;BB12;;;;;;;;;;M;LANG-V/VOK-R AMBI;;;;
G;(GA);;;;;;(Gas);;;;;;;+;;;;;;;N;LANG-V (OHNE H) FOKO ZU PLU;;;;
G;GA;;;;;;Ga·se;;;;;;;+;;;;;;;N PLU;PLU CHILD_OF 'Gas';;;;
G;;GAS;;;;;Gas·se;;;;;;;+;;;;;;;F;;;diff:”Gase';;
G;;GAS;;;;;Gast;;;;;;;;;;;;ST;;M;;;;;
G;;GÄS;;;;;Gäs·te;;;;;;;+;;;Ä;;;;;PLU CHILD_OF Gast;;;;
G;;GE-;;;;;ge*;;;;;;;+;;;;;;GE-;AFFIX;zur Kollektivbildung;;;;
G;;GE-;;;;;Ge-bäu·de;;;;;BB34;;;;;ÄU;;;GE-;N;;vergl. 'bauen';;;
G;GE;;;;;;ge·ben;;;;BB12;;NRW;;;B(E)N;;;;;INF;;;;;
G;(GI);;;;;;er/sie/es_(gibt);;;;;;;+;geben;;;B/P;BT;;3SINGINDPRÄS;CHILD_OF geben;3PSINDPRÄS 'i' lang FOKO INF;;;
G;;GE-;;;;;Ge-burt;;;;;BB34;NRW;;;;;;RT;GE-;F;SCHWA VOK-R;vergl. ENGL. 'to bear'=tragen;;;
G;;GE-;;;;;Ge-burts+(tag);;;;;BB34;;;;;;;;GE-;M;(FUGEN-“S”);;;;
G;;GE-;;;;;Ge-fahr;;;;;BB34;;;;;;;;GE-;F;MHD. “FARE”=Hinterhalt;LANG-H SCHÄRFUNG;;;
G;;GE-;;;;;ge-fähr·lich;;;;;BB34;NRW;äh=E:;;;Ä;;;GE- -LICH;;SUB+AFFIX;;;;
G;;GE-;;;;;ge-fal·len;;;;;;NRW;;;;;;;GE-;INF;;;;;
G;;GE-;;;;;Ge-fühl;;;;;BB34;;;;;Ü;;;GE-;N;;vergl. 'fühlen';;;
G;GE;;;;;091;ge·gen;;BB;-;;;;;;;;;;;;;;;;
G;;GE-;;;;;ge-heim;;;;;BB34;;;;;;;;GE-;;;;;;
G;;GE-;;;;;Ge-heim·nis;;;;;BB34;;;;;;;;GE- -NIS;N;;SUSTANTIVIERUNG;;;
G;GEH;;;;;;ge·hen;TEMP-H;;;BB12;;NRW;;;;;;;-H;INF;HIAT (SILBENTRENNENDES-H);;;;
G;;GE-;;;;;Ge-hirn;;;;;;;+;;;;;RN;GE-;N;"(von ""Hirn"")";;;;
G;;GE-;;;;;Ge-hörn;;;;;;;+;;;Ö;;RN;GE-;N;"(von ""Horn"")";diff:'Gehirn';;;
G;;GEL;;;;;gelb;COLOR;;;BB12;;NRW;;;;;;LB;;;;;;;
G;;GEL;;;;;Geld;SCHPAg=g;;;BB12;;;;;;;D/T;LD;;N;;;;;*FÜR 'G'
G;;GE-;;;;;Ge-mein·de;;;;;BB34;;;;;;;;GE-;F;;;;;
G;;GE-;;;;;ge-mein·sam;;;;;;;+;;;;;;GE- -SAM;;POSTF “-sam';ADJEKTIVIERUNG;;;
G;;GE-;;;;;Ge-mü·se;;;;BB12;;;;;;Ü;;;GE-;N;;ge'-=Kollektivbildung;;;
G;;GE;;;;;ge-nug;;;;;;NRW;;;;G(E);;;;;(Vorsilbe fraglich);UNBETONTE ERSTE SILBE (SCHWA);;;
G;;GE;;;;;ge-ra·de;;;;;;NRW;;;;G(E);;;;;;UNBETONTE ERSTE SILBE (SCHWA);auch: gra·de;;
G;GER;;;;;;gern;;;;;;NRW;;;;;;RN;;ADV;VOK-R;;;;
G;GER;;;;;;ger·ne;;;;;;;+;;;;;;;ADV;;(umgangsspr. Nebenform);;;
G;;GE-;;;;;Ge-ruch;;;;;BB34;;;;;;UCH;;;M;BIG-X;REF:'riechen';;;
G;;GE-;;;;;Ge-rü·che;;;;;;;+;;;Ü;ÜCH;;;M PLU;PLU CHILD_OF Geruch;SMALL-X Lautwechsel(!);;;
G;;GE-;;;;;Ge-schäft;;;;;BB34;;;;;Ä;;FT;GE-;N;;;;;
G;;GE-;;;;;ge-sche·hen;TEMP-H;;;;BB34;NRW;;;;;;;GE-;INF;HIAT (SILBENTRENNENDES-H);(Simplex vergl. DWDS);;;
G;;GE-;;;;;er/sie/es_ge-(schieht);;;;;BB34;;;geschehen;;;IEH;;GE-;3SINGINDPRÄS;FOKO '(ie)h' ZU INF FUGE;;;;
G;;GE-;;;;;Ge-schich·te;;;;;;NRW;;;;;;;GE-;F;;(zu 'geschehen');;;
;;;;;;;Ge-schlecht;;;;;;;+;;;;;;;N;;"LAT. ""genus""";"ENGL. ""gender""";;OP
G;;GE-;;;;;Ge-setz;;;;;BB34;;;;;;;TZ;GE-;N;;(zu 'setzen');;;
G;;GE-;;;;;Ge-sicht;;;;BB12;;;;;;;;;GE-;N;;(zu 'sehen');;;
G;;GES;;;;;ges·tern;;;;BB12;;NRW;;;;;;RN;;ADV;;;;;OP
G;;GE-;;;;;Ge-stirn;;;;;;;+;;;;ST_;RN;GE-;N;Kollektivbldg. zu 'Sterne';diff:'gestern';;;
G;;GE-;;;;;ge-sund;;;;BB12;;NRW;;;;;;ND;GE-;ADJ;;;vergl. ENGL. 'sound';;
G;;GE-;;;;;Ge-sund·heit;;;;;;;+;;;;;;GE- -HEIT;F;ADJ+AFFIX;vergl. 'Krankheit';;;
G;;GE-;;;;;Ge-tränk;;;;;;;+;;;Ä;NK;NK;;N;ZU 'trinken';;;;
G;;GE-;;;;;ge-trof·fen;;;;;BB34;;;treffen;;;FF;;GE-;PARTPERF;;;;;
G;;GE-;;;;;Ge-winn;;;;;;;+;;;;NN;;;N;FOKO mit Verb;vergl. ENGL. 'to win';;;
G;;GE-;;;;;ge-win·nen;;;;;BB34;NRW;;;;;;;;INF;;;;;
G;;GE-;;;;;ich/er/sie/es_ge-wann;;;;;BB34;;;gewinnen;;;NN;;;13SINGINDPRÄT;CHILD OF 'gewinnen';FOKO KURZ-V;;;
G;;GE-;;;;;Ge-wächs;;;;;BB34;;;;;Ä;CHS;CHS;;N;vergl. 'wachsen';;;;
G;;GE-;;;;;ge-won·nen;;;;;BB34;;;gewinnen;;;;;;PARTPERF;;;;;
G;;GE-;;;;;Ge-wit·ter;;;;;BB34;NRW;;;;;;;;N;;KOLLEKT. ZU 'Wetter' vergl. 'Witterung';;;
G;(GI);;;;;;er/sie/es_(gibt);;;;;;NRW;;geben;;;B/P;;;3SINGINDPRÄS;;FOKO LANG-V;;;
G;(GI);;;;;;(gib);;;;;;;+;geben;;;B/P;;;IMPERATIV;;;;;
G;;GIF;;;;;Gift;;;;;;;+;;;;;FT;;N;;;;;
G;(GI);;;;;;(Gi)·raf·fe;;;;;;NRW;;;;;;;;F;;I-LANG NOT SCHEMA;;;
G;;GISCH;;;;;Gischt;;;;;;;+;;;;;SCHT;;F;;;;;
G;GIE;;;;;;gie·ßen;;;;;BB34;NRW;;;;;ß;;;INF;SCHARF-S SILB-ANFANG nach LANG-V;;;;
G;;GOS;;;;;ich/er/sie/es_goss;;;;;BB34;;;gießen;;;SS;;;13SINGINDPRÄT;ABLAUT KURZ-V MIT DBL-K;;;;
G;;GOS;;;;;Gosse;;;;;;;+;;;;SS;;;F;vergl. DWDS 'schwundstufiges Verbalnomen';vergl. 'gießen';;;
G (2K);;;GL;;GL_AN;;Glanz;;;;;;;+;;;;;NZ;;M;;;;;
G;;;;GL_A;;;(Glas);;;;;;;+;;;;;;;N;FOKO ZU PLU;;;;
G;;;;GL_Ä;;;Glä·ser;;;;;;;ä=E:;;;Ä;;;;N PLU;;;;;
G;;;;;GL_AT;;glatt;;;;;BB34;;+;;;;TT;;;;"SCHÄRFUNG/FOKO KOMP ""glatter"" ""Glätte""";;;;
G;;;;;GL_AT;;Glat·ze;;;;;;;+;;;;;;;F;;;;;
G;;;;GL_AU;;;glau·ben;;;;;BB34;;;;;;;;;INF;;;;;
G;;;;GL_AU;;;Glau·be;;;;;;;+;;;;;;;M;;;;;
G;;;;GL_EI;;;gleich;;;;;;;+;;;;;;;;;;;;
G;;;;GL_O;;;Glo·bus;;;;;;;+;;;;;;;M;(LAT);;;;
G;;;;;GL_OCK;;Glo·cke;;;;;;;+;;;;;;;F;;;;;
G;;;;;GL_ÜCK;;Glück;;;;;BB34;NRW;;;;Ü;CK;;;N;;;;;
G;;;;;GL_ÜCK;;glück·lich;;;;;BB34;;;;;Ü;LICH;;;;POSTF “-lich”;ADJEKTIVIERUNG;;;
G;;;;GL_Ü;;;glü·hen;TEMP-H;;;;BB34;;;;;Ü;-H;;;INF;HIAT (SILBENTRENNENDES-H);;;;
G;;;;GL_U;;;(Glut);;;;;;;+;;;;;;;F;FOKO LANG-V ZU VERB 'glühen';;;;
G;;;;GL_U;;;Glu·ta·mat;;;;;;;+;;;;;;-MAT;N;POSTF '-mat';->'Automat';;;
G;;;;GL_U;;;Glu·ten;;;;;;;+;;;;;;-TEN;N;POSTF '-ten';;;;
G (2K);;;GN;GN_A;;;Gna·de;;;;;;;+;;;;;;;F;VERY RARE;;;;
G;;;;GN_O;;;(Gnom);;;;;;;+;;;;;;;M;;diff!:'Ge·nom';;;
G;;;;GN_O;;;Gno·men;;;;;;;+;Gnom;;;;;;M PLU;;(AKA 'Gartenzwerg');;;
G;;;;GN_U;;;Gnu;;;;;;;+;;;;;;;N;;;;;
G;GO;;;;;;go·tisch;;;;;;;+;;;;;;;ADJ;;;;;
G;;GOT;;;;;Gott;;;;;BB34;;;;;;;;;M;;;;;
G (2K);;;GR;GR_A;;;Gra·nat+ap·fel;;;;;;;+;;;;;;;M;;;;;
G;;;;GR_A;;;(Gras);;;;BB12;;;;;;;;;;N;FOKO ZU PLU;diff:'Gas';;;
G;;;;GR_Ä;;;Grä·ser;;;;;;;ä=E:;Gras;;Ä;;;;N PLU;PLU CHILD OF 'Gras';;;;
G;;;;GR_AU;;;grau;COLOR;;;;;;+;;;;;;;;;;;;
G;;;;;GR_EN;;Gren·ze;;;;;;;+;;;;;;;F;;;;;
G;;;;GR_IE;;;Grie·che;;;;;;;+;;;;CHE;;;M;SMALL-X;;;;
G;;;;GR_IE;;;Grie·chin;;;;;;;+;;;;CHI;;;F;SMALL-X;;;;
G;;;;GR_IE;;;Gries;;;;;;;;;;;;;;M;;;;;
G;;;;GR_O;;;grob;;;;;;;+;;;;;;;;B/P;TEST:'grö·ber' KOMPA;;;
G;;;;GR_O;;;Gro·bi·an;;;;;;;+;;;;;;;M;;;;;
G;;;;GR_O;;;groß;;;;BB12;;NRW;;;;;ß;;;;FOKO ZU SUBSTAN “Größe';;;;OP
G;;;;GR_Ö;;;Grö·ße;;;;;;;+;;;Ö;ß;;;F;;;;;
G;;;;;GR_UP;;Grup·pe;;;;;;NRW;;;;;;;;F;;;;;
G;;;;GR_U;;;Gru·be;;;;;;;+;;;;;;;F;;;;;
G;;;;GR_U;;;Gruß;;;;;;;+;;;;ß;;;M;FOKO ZU VERB/PLU;;;;
G;;;;GR_Ü;;;Grü·ße;;;;;;;;Gruß;;Ü;ß;;;M PLU;PLU CHILD OF 'Gruß';;;;
G;;;;GR_Ü;;;grü·beln;;;;;;;;;NONE;Ü;;LN;;INF;;;;;
G;;;;GR_Ü;;;(grün);COLOR;;;BB12;;;;;;Ü;;;;ADJ;FOKO KOMPARATIV DEKL;;;;
G;EISENBERG;;;GR_Ü;;;grü·ner;;;;;;;+;grün;;Ü;;;;ADJ;KOMP;;;;
G;;;;GR_Ü;;;grü·ßen;;;;;BB34;NRW;;;;Ü;ß;;;INF;vergl. 'Gruß';;;;
G;;;;;GR_UN;;Grund;;;;;;;;;;;D/T;ND;;M;;;;;
G;;GUCK;;;;;gu·cken;;;;;;NRW;;;;;CK;;;;ANLAUT G/K;NORDD. 'ku·cken';;;
G;;GUM;;;;;Gum·mi+band;;;;;;;+;;;;;ND;;N;S. 'Radiergummi';TBD END-'ie' SELTEN?;;;
G;;GUN;;;;;Gun·da;ENTITY;;;;;;;;;;;;;;;;;;
G;;GUS;;;;;Gus·tav;ENTITY;;;;;;;;;;;;;;;;;;
G;GU;;;;;;(gut);;;;BB12;;;;;;;;;;ADJ;FOKO LANG-V ZU FLEKT.;(vergl. mhd. 'guot' noch zweisilbig);;;
G;GU;;;;;;gu·ten&Tag;;;;;;;+;;;;;;MWA;ADJ AKK;MEHRWORTAD;;;;
G;GÜ;;;;;;Gü·te;;;;;;;+;;;Ü;;;;F;;;;;
H;HAA;;;;;;Haar;;;;;;NRW;;;;;AA;;;N;SCHÄRFUNG ZU MHD. 'har' ;;;;
H;HAA;;;;;;Haa·re;;;;BB12;;;;;;;AA;;;N PLU;;;;;
H;HA;;;;;082;ich_ha·be;;BB;-;;;;;haben;;;;;;1SINGINDPRÄS;;;;;
H;HA;;;;;;ha·ben;;;;;;;+;;;;;;;INF;;;;;
H;HA;;;;;051;wir/sie_ha·ben;;BB;NRW;BB12;;NRW;;haben;;;;;;13PLUINDPRÄS;;;;;
H;HA;;;;;;Ha·fen;;;;;;;;;;;;;;M;;;;;
H;HA;;;;;;Ha·fer;;;;;;;;;;;;;;M;;;;;
H;(HAI);;;;;;Hai=aI;;;;;;;;;;;;;;M;;ai'=11 WORDS;;;
H;;HAL;;;;;halb;;;;;;NRW;;;;;;LB;;;;;;;
H;;HAL;;;;;hal·lo;;;;;;NRW;;;;;;;;;;;;;
H;;HAL;;;;;Hals;;;;BB12;;;;;;;;LS;;M;;;;;
H;;HÄL;;;;;er/sie/es_hält;;;;BB12;;NRW;;halten;;Ä;;LT;;3SINGINDPRÄS;;;;;
H;;HAL;;;;;hal·ten;;;;BB12;;NRW;;;;;;;;INF;;;;;
H;;HAN;;;;;Hand;;;;BB12;;NRW;;;;;;ND;;F;D/T;;;;
H;;(HAN);;;;;Han·dy=i:;APLUy=i:;bäd;;;BB34;NRW;;;;;y=i:;;;N;(PHON. ENGL.);ORTHO. DT. eigntl. “Hän·die”;;PREF:'Party';*FÜR 'Y'
H;;HA(NG);;;;;Hang;;;;;BB34;;;;;;NG;;;M;;;;;
H;;HÄ(NG);;;;;hän·gen;;;;;BB34;;;;;Ä;NG;;;INF;;;;;
H;HA(R);;;;;;hart;;;;BB12;BB34;;;;;;(AR);RT;;;VOK-R;;;;
H;;HÄR;;;;;här·ter;;;;;BB34;;;;;Ä;(ÄR);;;KOMPARA;VOK-R;;NICHT 'HERTHA'(!);;
H;HA;;;;;;Ha·se;;;;BB12;;NRW;;;;;;;;M;;MIN-PAAR ZU 'Nase';;;
H;;HAT;;;;041;er/sie/es_hat;;BB;NRW;BB12;;NRW;;haben;;;;;;3SINGINDPRÄS;;;;;
H;;HAT;;;;070;ich/er/sie/es_hat·te;;BB;NRW;;;NRW;;haben;;;;;;13SINGINDPERF;;;;;
H;HAU;;;;;;Hau·fen;;;;;BB34;;;;;;;;;M;;;;;
H;HÄU;;;;;;häu·fig;;;;;BB34;;;;;ÄU;IG;;;;IG/ICH ADJEKTIVIER;FOKO AU/ÄU;;;
H;HAU;;;;;;Haus;SCHPAh=h;;;;;NRW;;;;;;;;N;;diff:'aus' ('Klaus' 'Maus');;;*FÜR 'H'
H;HAU;;;;;;Haus+auf-ga·ben;;;;;;;+;;;;;;;F PLU;(meist im PLural);;;QUIZWORT;OP
ÄU;HÄU;;;;;;Häu·ser;SCHPAäu=OY APLUäu=OY;;;;;;;Haus;;ÄU;;;;N PLU;T-SCHWA CHILD OF 'Haus' PLU;FOKO AU/ÄU ;;;*FÜR 'ÄU'
H;HAU;;;;;;Haut;;;;BB12;;;;;;;AU;;;F;;;;;
H;;HAX;;;;;Ha·xe;;;;;;;+;;;;X/CHS;;;F;VAR: 'Hach·se';vergl. X ZU CHS;;;
H;HE;;;;;;he·ben;;;;;;;+;;;;;;;INF;;;;;
H;;HECK;;;;;He·cke;;;;BB12;;;;;;;;;;F;;;;;
H;HEE;;;;;;Heer;;;;;;;+;;;;EE;;;N;SCHÄRFUNG;SYN. 'Armee' diff: 'her' 'Herr';;;
H;;HEF;;;;;Heft;;;;;;NRW;;;;;;FT;;N;;;;;
H;HEI;;;;;;Heim;;;;;;;+;;;;;;;N;;vergl. 'geheim'/'heimlich';;;
H;HEI;;;;;;Hei·mat;;;;;;;+;;;;;;;F;;;;;
H;HEI;EISENBERG;;;;;hei·ser;;;;;;;+;;;;;;;ADJ;;STIMMHAFT S-ANLAUT;vergl. 'heiße';;
H;HEI;;;;;;heiß;;;;BB12;;;;;;;ß;;;ADJ;FOKO FLEKT FORMEN;hei·ße Ohren';vergl. ENGL. 'heat';;
H;HEI;;;;;;hei·ßen;;;;BB12;;NRW;;;ß(E)N;;ß;;;INF;(eigentl. 'gerufen werden');STIMMLOS S-ANLAUT;diff:'heizen' 'scharfes-s';PROTOWORT;OP
H;HEI;;;;;;ich_hei·ße;;;;;;;+;heißen;;;ß;;;1SINGINDPRÄS;;;;;
H;HEI;;;;;;du/er/sie/es_heißt1;;;;;;;+;heißen;;;ß;;;23SINGINDPRÄS;;;;;
;;;;;;;ihr_heißt2;;;;;;;;heißen;;;;;;2PLUINDPRÄS;;;;;
H;HEI;;;;;;hei·zen;;;;;BB34;;;;;;;;;INF;;diff:”heißen”;;;
H;HEI;;;;;;Hei·zung;;;;;BB34;;;;;;-UNG;;;F;Agent';;;;
H;;HEL;;;;;hel·fen;;;;BB12;;NRW;;;;;;;;INF;;;;;
H;;HEL;;;;;hell;;;;BB12;;;;;;;;;;;;;;;
